94.76562,8.124054,0.48171,3.45055,3.893605
94.938906,8.214934,0.484345,3.479209,3.93147
95.113455,8.307033,0.487341,3.491784,3.950948
95.288416,8.400224,0.490914,3.511399,3.98066
95.463431,8.494179,0.493907,3.459024,3.937546
95.639068,8.589225,0.495933,3.533995,4.018072
95.816275,8.685285,0.497189,3.555372,4.044917
95.991112,8.780126,0.496528,3.577802,4.069545
96.174114,8.879404,0.497702,3.595483,4.092031
96.357996,8.979424,0.4985,3.611629,4.112025
96.535246,9.075788,0.49872,3.597432,4.08891
96.716029,9.174783,0.500194,3.594515,4.098192
96.890886,9.270722,0.503459,3.455608,3.932584
97.06048,9.364099,0.50732,3.33268,3.81299
97.224333,9.455592,0.511369,3.223492,3.696439
97.382851,9.544798,0.514442,3.121073,3.585782
97.536476,9.631915,0.518028,3.024866,3.481679
97.685242,9.717044,0.521598,2.927771,3.376852
97.829631,9.800242,0.524386,2.843562,3.283053
97.968969,9.881119,0.526544,2.745951,3.175992
98.104076,9.960094,0.52973,2.67213,3.097569
98.231324,10.034786,0.532242,2.561223,2.96603
98.360387,10.110927,0.535517,2.484168,2.888476
98.482459,10.183683,0.539642,2.39807,2.795248
98.600319,10.254645,0.544333,2.316448,2.707718
98.716441,10.325234,0.547818,2.236909,2.620276
98.824252,10.391228,0.550807,2.166667,2.54261
98.93083,10.45688,0.553205,2.09977,2.467627
99.034151,10.520814,0.555034,2.036056,2.395588
99.134369,10.583066,0.556669,1.974864,2.326135
99.231583,10.643675,0.558267,1.915647,2.258548
99.325709,10.702577,0.559497,1.866918,2.206518
99.42053,10.762147,0.561317,1.932515,2.280789
99.51735,10.823155,0.563217,1.973719,2.333035
99.617121,10.886333,0.564182,2.013362,2.380253
99.720105,10.951425,0.565049,2.090216,2.473796
99.828361,11.01986,0.563342,2.156912,2.55144
99.937749,11.088857,0.561716,2.220157,2.623169
100.048015,11.158127,0.560365,2.281117,2.693094
100.163572,11.230524,0.558894,2.342409,2.762977
100.282176,11.304608,0.557833,2.402582,2.831845
100.403741,11.380354,0.55667,2.461072,2.898877
100.528366,11.457829,0.555853,2.514525,2.961423
100.654719,11.536364,0.555668,2.55663,3.00938
100.783776,11.616498,0.555259,2.6135,3.086039
100.924533,11.703785,0.553583,2.617367,3.081859
101.049575,11.78103,0.552324,2.683842,3.15246
101.187802,11.86577,0.546756,2.737042,3.204537
101.323102,11.947871,0.544344,2.780806,3.250787
101.463119,12.032387,0.541614,2.822421,3.29379
101.602485,12.115914,0.538193,2.867909,3.340265
101.747022,12.201951,0.535882,2.914179,3.389273
101.893837,12.28891,0.533691,2.959518,3.437839
102.042329,12.376602,0.531523,2.969528,3.466207
102.192917,12.466226,0.529166,3.023314,3.501847
102.344403,12.554572,0.528639,3.063127,3.541396
102.498217,12.644347,0.528082,3.094075,3.582681
102.653857,12.735015,0.527762,3.132188,3.626404
102.814541,12.828632,0.527706,3.172575,3.672118
102.970802,12.919709,0.527762,3.206953,3.712063
103.131963,13.013666,0.527864,3.241023,3.751705
103.294879,13.108613,0.527991,3.264141,3.776167
103.458769,13.20447,0.528642,3.312313,3.840345
103.623132,13.300389,0.529381,3.262417,3.775237
103.788634,13.397072,0.5286,3.332631,3.859438
103.956069,13.494652,0.526988,3.363854,3.892136
104.125021,13.59305,0.529055,3.387826,3.924034
104.295113,13.69254,0.528908,3.413271,3.953912
104.466328,13.792375,0.526895,3.438743,3.978588
104.638904,13.892707,0.526687,3.464638,4.007943
104.812152,13.994415,0.525757,3.493845,4.039535
